CustomerID,Recency,Frequency,Monetary,Cluster
15648,205,2,657.35,2
15649,337,2,816.0,2
15651,37,3,646.3,1
15652,92,1,337.74,1
15653,93,2,877.4399999999999,1
15654,10,2,922.53,1
15655,244,1,560.67,2
15656,46,4,748.5,1
15657,23,1,30.0,1
15658,191,5,1024.1000000000001,1
15659,44,1,306.45,1
15660,26,9,1600.86,0
15661,318,2,309.8,2
15663,107,1,138.14,1
15664,51,1,386.43,1
15665,169,2,2242.01,1
15667,40,1,301.32,1
15668,218,1,76.32000000000001,2
15669,41,4,684.34,1
15670,297,1,173.05,2
15671,19,7,2657.13,0
15673,89,4,2881.02,0
15674,74,5,2446.6,0
15675,82,3,323.69,1
15676,19,3,3435.76,0
15677,50,1,657.23,1
15678,53,1,352.7,1
15679,25,4,781.28,1
15680,10,3,1333.68,1
15681,26,5,1426.16,0
15683,118,1,193.75,1
15687,9,9,2993.1,0
15689,120,2,254.1,1
15690,5,2,239.76,1
15691,253,1,136.8,2
15692,29,1,191.04,1
15694,1,14,6479.4,0
15695,267,2,409.98,2
15696,34,8,2736.46,0
15699,18,1,309.65,1
15700,173,2,696.68,2
15701,3,4,1542.14,0
15703,265,1,211.5,2
15704,141,4,2293.62,0
15705,202,1,143.1,2
15706,64,4,1060.56,1
15707,36,4,945.58,1
15708,41,7,3364.2400000000002,0
15709,284,1,133.25,2
15712,10,5,1072.3600000000001,0
15713,144,2,356.7,1
15714,12,2,330.88,1
15716,146,4,1118.81,1
15717,235,1,150.3,2
15719,33,13,5045.61,0
15720,25,1,598.73,1
15721,12,1,507.08,1
15722,36,5,2222.56,0
15723,365,1,203.1,2
15724,202,2,218.25,2
15725,16,1,415.25,1
15727,17,7,5178.96,0
15729,213,1,85.0,2
15730,66,3,1120.88,1
15732,213,2,294.12,2
15733,283,1,162.3,2
15734,115,2,1339.45,1
15737,15,8,1205.1200000000001,0
15738,19,16,4812.42,0
15739,67,1,449.12,1
15740,50,1,154.88,1
15743,17,4,784.46,1
15744,78,1,34.8,1
15745,20,4,1094.59,0
15746,135,1,196.88,1
15747,13,3,974.04,1
15748,41,1,149.31,1
15749,236,3,44534.3,0
15750,3,8,2465.48,0
15752,40,7,2637.38,0
15753,305,1,79.2,2
15754,52,3,458.57,1
15755,11,6,2364.25,0
15756,62,4,532.96,1
15757,66,2,714.42,1
15758,25,1,205.25,1
15759,219,3,253.04,2
15762,66,2,583.75,1
15763,32,2,1086.92,1
15764,89,6,3279.97,0
15766,65,1,315.06,1
15768,116,3,621.8299999999999,1
15769,8,26,56252.72,0
15773,6,1,635.6800000000001,1
15774,69,1,270.8,1
15775,246,1,104.9,2
15776,134,1,241.62,1
15777,242,4,1047.11,2
15780,184,3,475.28000000000003,2
15781,26,3,345.46,1
15782,10,3,2614.7400000000002,0
15783,11,1,246.3,1
15785,33,5,2328.9700000000003,0
15786,47,3,4932.2,0
15787,27,3,948.05,1
15789,359,1,351.3,2
15790,11,1,220.85,1
15791,44,2,1612.69,1
15793,15,3,965.61,1
15795,150,1,610.01,1
15796,2,8,2711.56,0
15797,114,4,2207.4,0
15799,76,3,884.14,1
15800,108,2,699.08,1
15801,47,3,1063.95,1
15802,143,1,451.42,1
15803,52,1,415.82000000000005,1
15804,1,13,4206.39,0
15805,24,17,5528.4800000000005,0
15806,47,3,784.58,1
15807,51,3,903.9,1
15808,307,4,3734.9700000000003,2
15809,37,5,515.77,1
15810,79,4,1391.98,0
15811,23,6,2218.62,0
15812,108,5,1801.14,0
15813,208,2,1303.9099999999999,2
15814,17,4,1945.33,0
15815,64,5,2100.6,0
15819,50,4,1905.45,0
15820,320,1,206.98,2
15821,45,2,570.96,1
15822,4,2,885.47,1
15823,373,1,15.0,2
15825,173,1,532.94,2
15826,57,3,1654.31,1
15827,74,14,1836.0900000000001,0
15829,100,2,636.14,1
15830,38,1,576.0,1
15831,59,3,801.76,1
15832,255,1,836.79,2
15834,71,4,2233.75,0
15835,45,4,954.09,1
15836,51,1,137.37,1
15837,65,1,391.98,1
15838,12,19,33643.08,0
15839,34,3,1048.49,1
15840,59,2,355.56,1
15841,73,4,1224.06,0
15843,304,1,118.95000000000002,2
15844,47,1,130.73999999999998,1
15845,18,8,3711.77,0
15847,39,2,389.27,1
15850,20,2,238.85,1
15852,187,2,160.71,2
15853,52,1,110.8,1
15854,5,12,2974.65,0
15855,137,5,712.24,1
15856,5,27,16387.57,0
15857,19,1,297.0,1
15858,16,5,1438.85,0
15860,41,8,977.21,0
15861,13,8,3165.36,0
15862,9,4,832.88,1
15863,26,2,68.84,1
15864,23,6,1936.3200000000002,0
15865,41,3,895.13,1
15866,102,1,230.53,1
15867,6,15,3812.64,0
15869,278,2,149.64,2
15870,33,1,354.09000000000003,1
15872,15,2,360.93,1
15874,64,7,4405.88,0
15877,2,2,493.28,1
15880,370,1,343.28000000000003,2
15881,313,5,501.39000000000004,2
15882,199,4,516.36,2
15883,3,2,396.48,1
15885,93,3,379.35,1
15886,61,1,181.09,1
15888,81,1,168.31,1
15889,157,2,446.87,1
15891,227,1,524.52,2
15894,254,2,263.55,2
15895,150,1,179.17,2
15897,195,2,222.05,2
15898,2,5,1388.88,0
15899,369,1,56.25,2
15900,24,1,351.11,1
15901,17,3,363.88,1
15903,10,7,5126.76,0
15904,9,1,164.68,1
15906,20,7,1567.69,0
15907,4,3,967.45,1
15909,174,1,191.94,2
15910,1,8,1232.18,0
15912,179,2,264.62,2
15916,17,8,1528.09,0
15917,248,1,123.1,2
15918,191,2,334.23,2
15919,20,2,639.89,1
15920,155,4,167.5,1
15921,173,1,336.03000000000003,2
15922,374,1,369.5,2
15923,373,1,127.08,2
15925,195,1,207.15,2
15930,68,1,426.63,1
15932,5,8,2495.87,0
15933,22,3,1107.46,1
15935,240,2,416.86,2
15937,65,1,145.35,1
15938,113,5,404.58,1
15939,90,15,6115.01,0
15940,312,1,35.8,2
15942,134,1,337.44,1
15944,277,1,325.1,2
15945,366,1,181.0,2
15947,83,1,1708.24,1
15948,9,2,955.24,1
15949,17,2,364.72,1
15950,32,4,1765.51,0
15951,9,2,708.22,1
15952,34,4,806.57,1
15953,16,8,1659.3799999999999,0
15955,25,14,4416.26,0
15957,32,1,428.89,1
15958,75,1,104.35,1
15963,20,2,470.76,1
15965,18,4,845.64,1
15967,24,2,418.83,1
15969,3,3,666.1,1
15970,304,1,314.1,2
15971,18,12,4199.85,0
15973,367,1,307.82000000000005,2
15974,40,7,3442.15,0
15975,85,1,371.01,1
15976,166,2,430.94,2
15977,18,2,1054.73,1
15978,78,1,1098.78,1
15980,89,3,2398.86,0
15981,25,8,3408.48,0
15983,23,4,1475.02,0
15984,3,10,2837.67,0
15985,124,2,1142.42,1
15986,31,1,168.12,1
15987,13,7,1451.28,0
15988,20,1,158.03,1
15990,45,2,792.11,1
15992,4,1,41.989999999999995,1
15993,9,7,2797.57,0
15994,55,1,427.07,1
15996,89,6,1060.68,0
15998,37,5,3089.97,0
16000,3,3,12393.7,0
16003,30,5,2735.37,0
16005,13,4,615.39,1
16006,212,1,101.4,2
16007,48,4,1701.94,0
16008,24,3,478.78,1
16009,23,4,992.71,1
16010,246,3,407.5,2
16011,9,16,3362.71,0
16012,36,3,1415.29,1
16013,4,47,37130.6,0
16014,38,3,662.38,1
16015,4,3,705.39,1
16016,4,8,1508.76,0
16017,48,1,211.88,1
16018,40,2,408.90000000000003,1
16019,47,9,3786.2400000000002,0
16020,17,3,851.01,1
16022,261,1,628.28,2
16023,47,3,719.81,1
16024,13,1,251.24,1
16025,30,1,439.65999999999997,1
16026,44,1,236.09,1
16027,92,6,934.62,0
16029,39,63,81024.84,0
16030,310,1,331.24,2
16031,93,2,548.94,1
16033,6,20,8816.4,0
16034,197,3,437.7,2
16036,88,2,758.92,1
16037,270,3,855.02,2
16038,8,3,471.78000000000003,1
16040,66,3,1313.55,1
16041,31,3,3166.4,0
16042,23,5,1197.27,0
16043,38,4,773.99,1
16045,120,4,1340.7,0
16048,374,2,256.44,2
16049,41,3,1111.79,1
16050,174,1,137.9,2
16052,55,1,362.06,1
16053,33,2,1511.95,1
16054,146,1,783.9,1
16055,221,1,134.8,2
16056,46,1,664.85,1
16057,17,7,2263.12,0
16059,66,6,1459.8600000000001,0
16062,10,4,1153.62,0
16063,261,1,335.32,2
16065,366,1,372.09,2
16066,17,5,1521.87,0
16070,23,2,852.15,1
16071,45,1,326.24,1
16072,289,1,584.3199999999999,2
16073,298,1,122.39999999999999,2
16076,4,10,2234.73,0
16078,284,1,79.2,2
16079,17,3,1352.0,1
16080,82,2,217.16,1
16081,57,5,2806.9,0
16083,101,2,1317.62,1
16084,300,1,436.18,2
16085,24,5,981.51,0
16086,60,5,1121.39,0
16091,155,2,315.06,1
16092,115,3,817.86,1
16093,107,1,17.0,2
16094,12,4,1078.23,0
16096,265,1,320.62,2
16097,241,1,185.04999999999998,2
16098,88,7,2005.63,0
16099,51,3,731.9,1
16101,71,1,1290.7,1
16102,43,3,1842.14,0
16103,8,6,1429.64,0
16104,62,1,302.36,1
16105,249,1,336.96,2
16106,66,1,108.38,1
16107,18,7,3204.1600000000003,0
16108,85,1,842.5,1
16109,219,2,611.88,2
16110,46,3,1337.48,1
16112,144,4,195.73999999999998,1
16113,184,1,161.38,2
16114,171,1,135.75000000000003,2
16115,10,8,1667.97,0
16116,212,1,612.78,2
16117,190,1,232.21,2
16119,9,2,423.36,1
16120,60,4,1309.14,0
16121,58,2,867.11,1
16122,74,4,684.4200000000001,1
16123,52,1,307.78,1
16124,318,1,249.0,2
16125,368,1,289.35,2
16126,30,4,6287.77,0
16127,40,1,656.25,1
16128,18,5,1880.22,0
16131,52,6,3506.54,0
16133,4,33,14589.04,0
16134,22,2,618.09,1
16135,263,1,517.55,2
16136,60,3,709.38,1
16139,19,3,635.41,1
16140,66,2,725.18,1
16141,89,1,620.4,1
16142,250,1,535.34,2
16143,4,6,2424.94,0
16144,247,1,175.2,2
16145,9,11,3799.4900000000002,0
16146,158,3,734.13,1
16147,134,1,375.0,1
16148,297,1,76.32000000000001,2
16149,5,2,280.52,1
16150,43,5,2053.02,0
16152,269,1,1829.04,2
16153,50,5,1824.23,0
16156,9,9,3122.04,0
16157,16,3,656.69,1
16159,282,1,348.2,2
16160,66,2,1025.44,1
16161,2,19,5575.56,0
16162,253,1,37.4,2
16163,233,2,856.6,2
16164,18,3,822.48,1
16168,11,27,3787.6,0
16169,9,4,1822.97,0
16170,51,6,1885.05,0
16171,60,1,73.2,1
16172,96,5,1140.21,0
16173,16,6,1418.32,0
16174,127,3,1009.5500000000001,1
16175,95,4,1037.59,1
16177,51,1,331.95,1
16178,139,1,197.9,1
16179,61,1,215.83,1
16180,101,8,10254.18,0
16181,74,1,305.54,1
16182,73,4,6617.65,0
16183,68,1,338.71000000000004,1
16184,65,6,1158.79,0
16185,17,2,529.41,1
16186,23,12,4006.94,0
16187,32,15,6911.4400000000005,0
16188,45,4,981.86,1
16189,16,2,215.48,1
16190,41,1,215.08,1
16191,3,13,5180.52,0
16193,237,1,314.45,2
16198,76,1,400.68100000000004,1
16200,5,2,1080.6200000000001,1
16201,4,4,1863.47,0
16202,361,1,365.27,2
16203,59,4,592.9,1
16204,24,1,405.71,1
16205,31,4,761.38,1
16206,55,4,537.0600000000001,1
16207,26,1,394.38,1
16208,45,2,664.26,1
16209,89,5,2262.62,0
16210,2,18,21086.3,0
16211,89,1,547.02,1
16212,20,2,690.34,1
16213,79,1,159.0,1
16214,171,3,1062.75,1
16215,81,1,242.35,1
16216,268,1,914.9300000000001,2
16217,236,2,304.25,2
16218,30,7,3084.68,0
16221,37,3,864.86,1
16222,319,1,846.72,2
16224,58,4,1295.3,0
16225,45,5,1096.32,0
16226,204,3,255.12,2
16227,226,1,314.22,2
16229,88,2,1010.6,1
16230,190,2,542.03,2
16232,44,4,990.88,1
16233,72,3,536.6800000000001,1
16235,41,5,867.31,0
16236,79,1,432.2,1
16239,57,2,414.2,1
16240,25,2,3718.8,0
16241,10,13,2607.87,0
16242,9,7,3603.21,0
16243,34,2,409.1,1
16244,212,2,1522.75,2
16245,24,3,1413.66,1
16247,171,1,114.56,2
16248,62,1,152.94,1
16249,53,5,1800.07,0
16250,262,2,389.44,2
16253,67,2,3683.86,0
16255,17,8,2619.91,0
16256,267,1,752.4300000000001,2
16257,177,1,46.95,2
16258,46,5,5203.51,0
16260,51,1,1035.45,1
16261,18,4,746.83,1
16265,10,9,5447.0,0
16266,74,7,861.89,0
16268,72,2,667.65,1
16270,354,1,1141.24,2
16271,3,5,1429.24,0
16272,117,1,411.7,1
16274,374,1,357.95,2
16275,197,1,559.87,2
16276,177,1,810.6000000000001,2
16278,101,1,566.38,1
16279,22,3,1509.58,1
16281,73,1,2062.06,1
16282,340,1,168.3,2
16283,6,5,1570.81,0
16284,32,2,823.97,1
16287,170,1,142.5,2
16292,122,1,302.25,1
16293,22,10,2248.9900000000002,0
16295,10,4,1328.55,0
16297,269,1,301.9,2
16298,23,3,598.2,1
16302,127,1,233.22,1
16303,26,3,5360.63,0
16305,139,1,361.21999999999997,1
16306,214,6,632.27,2
16308,38,4,2560.0,0
16309,107,2,706.57,1
16311,18,2,616.26,1
16313,4,2,274.15000000000003,1
16315,331,1,226.37,2
16316,65,8,2938.91,0
16317,120,3,1341.65,1
16318,36,1,328.15,1
16319,218,1,404.40000000000003,2
16322,2,2,326.75,1
16323,197,1,207.50000000000003,2
16324,129,3,428.68,1
16325,47,3,594.24,1
16326,6,14,3110.96,0
16327,15,6,3844.22,0
16330,18,3,251.91,1
16332,29,7,1593.2,0
16333,8,22,26626.8,0
16337,37,1,151.05,1
16338,158,1,214.79999999999998,2
16339,285,1,109.95,2
16340,108,1,549.07,1
16341,25,4,1971.87,0
16342,76,4,322.41,1
16343,17,2,370.47999999999996,1
16344,159,1,101.10000000000001,2
16345,45,1,575.41,1
16347,12,2,887.65,1
16348,33,7,1469.45,0
16349,291,1,53.5,2
16350,22,4,1116.47,0
16351,333,1,153.9,2
16352,18,2,494.44,1
16353,4,23,6675.71,0
16354,64,2,395.8,1
16356,198,3,211.77,2
16357,34,3,658.88,1
16358,2,4,2027.5,0
16359,8,9,1750.92,0
16360,5,6,3512.53,0
16361,10,4,896.66,1
16362,33,5,734.77,1
16363,54,1,109.36000000000001,1
16364,12,2,707.04,1
16365,18,9,1540.42,0
16366,19,1,327.3,1
16367,38,2,804.49,1
16368,3,2,497.43,1
16369,19,3,1553.66,1
16370,83,4,1320.56,0
16372,34,2,367.93,1
16374,67,2,473.03000000000003,1
16376,9,2,987.01,1
16377,268,1,676.2,2
16378,248,3,362.95,2
16379,5,4,2157.4,0
16380,62,1,1780.59,1
16383,75,2,668.36,1
16384,90,2,584.5,1
16385,61,3,555.89,1
16386,29,2,317.2,1
16387,323,1,94.36,2
16389,54,4,1382.07,0
16392,270,1,221.19,2
16393,3,13,3046.21,0
16394,57,5,1555.34,0
16395,61,5,1486.9,0
16398,155,2,1705.8,1
16399,20,2,408.57,1
16400,95,1,303.93,1
16401,2,12,4098.32,0
16402,265,2,299.6,2
16403,313,1,177.5,2
16404,71,1,443.05,1
16405,303,2,167.25,2
16406,19,1,163.07,1
16407,13,10,2126.93,0
16409,37,5,2028.88,0
16411,20,2,214.65,1
16412,54,1,151.83,1
16413,57,1,262.2,1
16414,22,2,126.25,1
16415,45,1,210.35,1
16416,27,3,1051.4,1
16418,45,3,675.27,1
16419,113,6,972.23,0
16422,18,51,34684.4,0
16423,25,1,346.12,1
16424,192,1,133.56,2
16425,303,1,302.7,2
16426,3,10,1908.25,0
16427,264,2,241.06,2
16429,107,1,284.55,1
16430,58,1,300.85,1
16431,214,3,642.81,2
16432,65,1,287.4,1
16433,29,1,184.26,1
16434,30,7,1522.25,0
16438,6,5,798.35,0
16440,8,5,3640.67,0
16441,68,2,381.2,1
16442,2,3,616.79,1
16444,47,4,654.67,1
16445,34,1,230.51,1
16446,1,2,168472.5,0
16447,136,1,259.01,1
16448,199,1,188.89000000000001,2
16449,198,2,707.69,2
16450,150,1,311.92,2
16451,88,1,266.97,1
16454,45,2,6.9,1
16455,64,7,1841.18,0
16456,100,5,2158.37,0
16457,219,1,208.36,2
16458,3,18,3482.7400000000002,0
16460,29,3,814.72,1
16461,178,1,151.42,2
16462,74,3,136.0,1
16463,22,4,1422.4,0
16464,20,3,1314.68,1
16466,34,7,1603.46,0
16468,75,1,74.9,1
16469,24,4,650.43,1
16470,52,4,762.39,1
16471,275,1,223.95000000000002,2
16473,165,3,316.11,2
16474,8,7,1871.5,0
16475,89,4,544.3,1
16477,64,7,2494.46,0
16478,26,3,331.0,1
16479,11,2,300.83,1
16480,76,1,769.29,1
16482,16,1,220.62,1
16483,193,1,139.35,2
16484,174,2,404.3,2
16485,78,1,363.65,1
16488,34,3,498.8,1
16491,47,1,731.5,1
16493,80,4,1351.63,0
16494,297,1,826.53,2
16495,4,3,684.41,1
16496,9,3,1599.52,1
16497,50,6,2965.69,0
16498,162,2,100.97,2
16499,361,2,365.45,2
16500,5,6,400.86,1
16503,107,4,1431.93,0
16504,26,1,484.38,1
16505,32,1,777.6,1
16506,20,2,90.30000000000001,1
16509,297,1,363.7,2
16510,373,1,248.1,2
16511,22,3,950.26,1
16513,5,4,874.59,1
16515,53,5,1627.13,0
16516,31,1,101.69999999999999,1
16517,278,1,162.7,2
16518,62,2,484.32,1
16519,26,2,215.07999999999998,1
16520,187,3,1046.57,2
16523,2,21,9418.470000000001,0
16525,3,26,13027.45,0
16526,172,1,290.36,2
16527,82,1,228.06,1
16528,4,1,244.41,1
16529,191,1,455.25,2
16531,23,7,1244.59,0
16532,18,3,6748.8,0
16533,20,3,1095.56,1
16535,6,1,593.75,1
16536,111,1,548.97,1
16539,3,4,1388.81,0
16542,54,1,119.62,1
16545,165,1,339.3,2
16546,291,2,787.15,2
16549,11,10,4154.64,0
16550,109,5,2298.97,0
16551,96,3,922.12,1
16552,243,2,379.73,2
16553,164,12,5719.82,0
16554,43,3,837.1,1
16555,36,2,285.89,1
16556,67,7,3313.79,0
16557,25,2,281.85,1
16558,1,20,8338.49,0
16560,27,2,841.41,1
16561,6,2,511.12,1
16563,54,1,1077.74,1
16565,365,1,173.7,2
16566,16,5,614.66,1
16567,195,2,865.6,2
16569,4,1,124.2,1
16570,16,10,3738.4,0
16571,27,3,1421.69,1
16572,128,3,1009.6,1
16573,85,2,663.61,1
16574,72,1,451.44,1
16581,183,1,105.84,2
16582,114,1,313.62,1
16583,374,1,233.45,2
16584,81,2,936.08,1
16586,249,1,463.95,2
16587,233,1,225.15,2
16589,72,3,459.24,1
16591,69,1,213.5,1
16592,5,16,4113.68,0
16593,51,3,330.03,1
16594,76,1,181.09,1
16595,62,1,360.16,1
16596,16,2,250.15,1
16597,5,1,90.04,1
16598,286,1,145.04999999999998,2
16600,5,6,813.52,0
16601,41,1,244.79999999999998,1
16602,37,1,528.08,1
16603,75,2,482.47,1
16607,18,14,3347.71,0
16609,16,7,5493.46,0
16610,220,1,75.66,2
16611,187,1,129.49,2
16612,33,4,1187.66,0
16613,71,1,618.59,1
16614,183,1,506.19,2
16616,16,2,500.42,1
16617,236,1,151.85,2
16618,32,5,2647.59,0
16619,264,1,226.21,2
16620,4,2,178.96,1
16621,52,4,813.48,1
16623,246,1,129.45,2
16624,81,2,810.5699999999999,1
16625,275,1,333.08,2
16626,1,17,4413.1,0
16627,80,1,322.8,1
16628,30,5,2188.05,0
16629,74,2,417.73,1
16633,18,6,2883.1,0
16634,223,2,217.9,2
16637,33,4,1154.47,0
16638,23,10,1680.72,0
16639,32,3,1257.51,1
16641,106,1,231.10000000000002,1
16642,5,2,688.33,1
16643,246,1,487.51,2
16644,178,2,833.78,2
16647,170,2,214.06,2
16648,43,1,290.65999999999997,1
16650,72,1,518.42,1
16652,59,7,6773.97,0
16653,17,2,1212.66,1
16654,142,4,601.27,1
16655,18,6,3794.52,0
16656,23,15,8625.8,0
16657,10,4,933.62,1
16658,369,1,123.24,2
16659,190,1,39.12,2
16660,17,4,1267.6499999999999,0
16665,363,1,135.39999999999998,2
16666,20,1,118.98,1
16667,69,2,570.13,1
16668,16,6,306.71999999999997,1
16669,24,3,1374.8700000000001,1
16670,17,11,4095.9,0
16671,29,3,1692.27,0
16672,3,20,8134.9400000000005,0
16674,55,2,319.61,1
16676,34,4,1592.1200000000001,0
16678,3,12,3109.99,0
16679,367,1,129.75,2
16680,44,1,183.7,1
16681,73,6,1770.34,0
16682,5,5,1028.0,0
16684,5,28,66653.56,0
16685,62,2,324.24,1
16686,48,7,3062.83,0
16688,2,4,1260.86,0
16689,76,2,422.59999999999997,1
16690,73,2,225.57999999999998,1
16692,257,2,1276.0,2
16693,69,2,482.01,1
16696,136,4,657.9000000000001,1
16697,242,1,112.75,2
16698,227,2,1998.0,2
16700,9,13,5076.55,0
16701,9,13,5398.3,0
16705,1,20,14034.99,0
16706,38,3,531.35,1
16708,46,1,656.63,1
16709,85,5,3029.87,0
16710,20,10,2483.04,0
16711,4,5,1651.03,0
16712,10,11,3645.43,0
16713,19,15,6923.13,0
16714,219,3,1161.53,2
16715,79,1,301.71999999999997,1
16716,267,2,901.2,2
16717,24,6,3858.38,0
16718,370,1,623.75,2
16719,15,7,1790.42,0
16720,27,1,155.24,1
16721,263,1,292.47,2
16722,18,13,4730.81,0
16723,92,2,589.15,1
16725,303,7,781.02,2
16726,27,5,1382.02,0
16727,365,1,272.82,2
16728,47,4,1054.67,1
16729,39,21,7239.92,0
16730,53,3,743.11,1
16732,32,1,603.75,1
16734,53,3,650.51,1
16735,79,5,2300.56,0
16737,54,1,417.59999999999997,1
16738,298,1,3.75,2
16739,177,1,323.0,2
16742,47,1,464.9,1
16743,30,7,2238.09,0
16744,12,7,1304.76,0
16745,87,17,7194.3,0
16746,5,18,6697.66,0
16747,38,2,836.06,1
16748,18,5,1515.9,0
16750,45,5,623.93,1
16751,31,1,1764.72,1
16752,373,1,207.5,2
16753,59,1,223.92000000000002,1
16754,373,1,2002.4,2
16755,115,3,1496.83,1
16756,215,1,239.4,2
16757,319,1,106.83000000000001,2
16758,66,1,369.34000000000003,1
16759,8,3,789.79,1
16761,97,1,316.62,1
16762,20,3,1501.38,1
16763,199,1,611.85,2
16764,4,13,2799.25,0
16765,295,1,34.0,2
16766,274,2,1145.6,2
16767,31,11,5580.6,0
16768,48,3,478.09000000000003,1
16769,261,1,380.39,2
16770,58,5,770.1,1
16771,34,5,2246.81,0
16773,58,1,171.59,1
16774,68,4,661.52,1
16775,11,11,1695.66,0
16776,61,1,388.28,1
16777,81,2,226.35,1
16778,75,2,245.94,1
16779,3,22,10629.720000000001,0
16780,101,2,425.19,1
16781,373,1,311.25,2
16782,11,13,2279.9,0
16784,20,1,107.6,1
16788,124,2,597.48,1
16789,9,1,80.8,1
16790,4,6,1545.6200000000001,0
16791,30,7,1721.78,0
16792,283,2,110.38000000000001,2
16793,58,1,243.84,1
16794,2,10,1222.71,0
16795,366,1,414.88,2
16796,90,1,305.62,1
16800,12,1,1201.49,1
16801,164,4,1619.73,0
16803,66,1,332.3,1
16804,24,3,536.99,1
16805,174,2,460.59,2
16806,104,4,801.49,1
16807,143,3,1121.59,1
16808,100,2,288.42,1
16809,24,5,914.69,0
16810,193,1,309.54,2
16811,5,2,547.07,1
16812,361,1,479.35,2
16813,9,10,1692.98,0
16814,15,21,6509.1,0
16816,104,4,417.06,1
16817,3,9,1604.75,0
16818,11,11,3349.57,0
16820,96,1,497.61,1
16823,228,1,358.38,2
16824,16,2,460.64,1
16825,39,2,775.1800000000001,1
16826,52,1,341.7,1
16828,94,2,128.5,1
16829,157,1,197.22,2
16830,39,1,325.91,1
16832,185,3,199.15,2
16833,2,4,1106.53,0
16834,228,1,413.46,2
16835,129,2,180.85,1
16836,40,2,251.87,1
16837,32,11,3170.98,0
16838,198,2,588.85,2
16839,9,34,16594.35,0
16841,37,6,1869.82,0
16842,101,3,1264.19,1
16843,43,16,10196.57,0
16846,51,1,214.32,1
16847,44,1,193.44,1
16848,53,1,281.42,1
16849,187,1,124.57,2
16850,334,1,332.41,2
16851,5,3,342.45,1
16852,11,2,144.91000000000003,1
16855,24,2,328.4,1
16856,15,1,35.400000000000006,1
16858,369,1,375.69000000000005,2
16859,145,2,747.81,1
16861,60,2,173.76,1
16863,32,2,502.8,1
16866,141,3,207.73999999999998,1
16869,23,4,825.42,1
16871,23,6,2812.34,0
16872,78,3,680.02,1
16873,5,6,7123.62,0
16875,68,5,2095.53,0
16877,13,6,853.72,0
16878,85,1,13.3,1
16880,31,7,1519.08,0
16881,67,1,432.0,1
16882,67,3,705.12,1
16883,188,2,276.73,2
16884,38,2,429.84000000000003,1
16885,16,3,471.51,1
16887,36,1,194.88,1
16889,195,3,1578.67,2
16891,2,5,809.7,0
16892,2,5,525.54,1
16893,367,1,145.93,2
16895,65,1,219.14,1
16897,300,2,289.78,2
16898,27,3,508.81,1
16899,8,6,1281.56,0
16900,17,3,887.11,1
16902,117,1,1706.88,1
16903,30,1,373.24,1
16904,5,16,3754.27,0
16905,6,7,3102.43,0
16906,82,4,579.77,1
16907,30,5,981.65,0
16909,73,1,379.14,1
16910,5,8,1510.06,0
16912,29,11,2575.38,0
16913,291,1,113.44,2
16914,37,1,208.46,1
16915,10,6,621.6800000000001,0
16916,24,2,576.26,1
16917,277,1,391.52,2
16918,50,6,1068.82,0
16919,157,11,2596.45,0
16921,62,1,169.79,1
16923,13,19,7247.61,0
16924,22,3,846.75,1
16926,372,1,230.25,2
16927,116,3,543.05,1
16928,81,17,2847.6,0
16929,4,7,1295.39,0
16930,27,3,380.55,1
16931,6,21,4604.22,0
16932,54,1,161.94,1
16933,2,2,563.23,1
16934,55,2,950.9300000000001,1
16936,26,1,262.68,1
16938,9,4,2736.38,0
16940,53,3,3049.88,0
16942,13,9,1920.59,0
16943,212,3,816.73,2
16945,22,19,4345.5,0
16947,236,1,406.48,2
16948,139,3,435.02,1
16949,4,6,1286.27,0
16950,57,3,1178.56,1
16951,135,3,1277.75,1
16952,110,2,167.61,1
16953,31,1,20.8,1
16954,1,9,2085.08,0
16955,185,4,518.67,2
16956,18,1,308.74,1
16957,240,2,416.64,2
16959,88,1,117.35000000000001,1
16960,39,3,507.05,1
16961,117,1,234.17,1
16963,188,1,110.55000000000001,2
16965,227,1,201.19,2
16966,9,7,2154.97,0
16967,190,1,319.02,2
16968,5,2,439.43,1
16969,40,3,650.41,1
16971,39,1,357.21,1
16976,268,1,251.51999999999998,2
16978,78,1,344.33,1
16979,4,6,1852.0,0
16980,256,2,1078.96,2
16982,61,1,384.06,1
16983,13,7,1931.25,0
16984,89,2,4481.35,0
16985,18,10,5464.12,0
16986,30,2,1873.2,1
16987,4,7,1625.05,0
16988,6,1,126.12,1
16989,8,6,1133.25,0
16990,219,1,179.0,2
16992,11,5,1614.31,0
16996,31,6,1456.96,0
16997,289,3,702.0,2
16998,150,4,295.0,1
16999,24,2,484.82,1
17001,1,11,3989.57,0
17002,86,3,1493.73,1
17004,47,2,1412.94,1
17006,5,4,781.78,1
17007,51,6,889.9300000000001,0
17010,19,1,195.36,1
17011,31,1,270.9,1
17014,9,3,586.33,1
17015,29,3,1842.56,0
17017,3,20,8694.26,0
17018,41,2,920.1,1
17019,12,4,1272.61,0
17022,32,1,71.0,1
17024,46,3,95.85,1
17025,61,3,357.77,1
17026,186,2,154.82999999999998,2
17027,79,6,890.29,0
17029,111,2,716.0,1
17030,64,1,146.87,1
17031,12,2,380.35,1
17033,87,3,1030.14,1
17034,17,3,745.52,1
17035,246,2,433.53000000000003,2
17037,88,1,1267.32,1
17038,31,1,112.4,1
17040,138,1,449.73,1
17041,27,3,1081.57,1
17042,3,5,1044.3799999999999,0
